wc_year,country,player_name,position,age_at_tournament,birth_year,club_at_tournament,career_caps_at_tournament,career_goals_at_tournament,tournament_goals,assists,mf_pass_completion_pct,mf_key_passes,df_tackles,df_interceptions,df_clearances,gk_clean_sheets,is_captain,tournament_result,fifa_game_rating,data_provenance,skill_rating,award,wc_performance,wc_overall,team_overall
2010,Germany,Holger Badstuber,DF,21,,Bayern Munich,2,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,58,84,94
2010,Germany,Per Mertesacker,DF,25,,Werder Bremen,62,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,58,77,94
2010,Germany,Jérôme Boateng,DF,21,,Hamburger SV,5,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,58,77,94
2010,Germany,Serdar Tasci,DF,23,,VfB Stuttgart,12,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,58,77,94
2010,Germany,Dennis Aogo,DF,23,,Hamburger SV,2,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,58,77,94
2010,Germany,Arne Friedrich,DF,31,,Hertha BSC,72,,1,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,71,,63,72,94
2010,Germany,Thomas Müller,MF,20,,Bayern Munich,2,,5,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,95,golden_boot|best_young_player,95,93,94
2010,Germany,Bastian Schweinsteiger,MF,25,,Bayern Munich,74,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,56,84,94
2010,Germany,Lukas Podolski,MF,25,,1. FC Köln,73,,2,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,80,,64,81,94
2010,Germany,Toni Kroos,MF,20,,Bayer Leverkusen,4,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,80,,56,80,94
2010,Germany,Marcell Jansen,MF,24,,Hamburger SV,31,,1,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,60,77,94
2010,Germany,Mesut Özil,MF,21,,Werder Bremen,10,,1,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,60,77,94
2010,Germany,Sami Khedira,MF,23,,VfB Stuttgart,5,,1,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,60,77,94
2010,Germany,Piotr Trochowski,MF,26,,Hamburger SV,31,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,56,77,94
2010,Germany,Marko Marin,MF,21,,Werder Bremen,9,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,56,77,94
2010,Germany,Miroslav Klose,FW,32,,Bayern Munich,96,,4,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,91,,67,91,94
2010,Germany,Mario Gómez,FW,24,,Bayern Munich,34,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,55,83,94
2010,Germany,Cacau,FW,29,,VfB Stuttgart,8,,1,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,57,77,94
2010,Germany,Stefan Kießling,FW,26,,Bayer Leverkusen,4,,,,,,,,,,0,third,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,55,76,94
2010,Ghana,Richard Kingson,GK,31,,Wigan Athletic,58,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,76,,54,77,80
2010,Ghana,Daniel Agyei,GK,20,,Liberty Professionals,2,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,54,60,80
2010,Ghana,Stephen Ahorlu,GK,21,,Heart of Lions,0,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,54,60,80
2010,Ghana,Hans Sarpei,DF,33,,Bayer Leverkusen,23,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,53,76,80
2010,Ghana,John Mensah,DF,27,,Sunderland,58,,,,,,,,,,1,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,56,70,80
2010,Ghana,John Paintsil,DF,28,,Fulham,65,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,53,69,80
2010,Ghana,Samuel Inkoom,DF,21,,Basel,15,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,53,69,80
2010,Ghana,Isaac Vorsah,DF,21,,1899 Hoffenheim,6,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,80
2010,Ghana,Ibrahim Ayew,DF,22,,Zamalek,6,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,80
2010,Ghana,Jonathan Mensah,DF,19,,Granada,3,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,80
2010,Ghana,Lee Addy,DF,24,,Bechem Chelsea,3,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,80
2010,Ghana,Sulley Muntari,MF,25,,Inter Milan,52,,1,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,56,83,80
2010,Ghana,Kevin-Prince Boateng,MF,23,,Portsmouth,0,,1,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,55,70,80
2010,Ghana,Stephen Appiah,MF,29,,Bologna,56,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,52,69,80
2010,Ghana,Kwadwo Asamoah,MF,21,,Udinese,29,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,52,69,80
2010,Ghana,Quincy Owusu-Abeyie,MF,24,,Al Sadd,12,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,52,69,80
2010,Ghana,André Ayew,MF,20,,Arles-Avignon,15,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,52,61,80
2010,Ghana,Anthony Annan,MF,23,,Rosenborg,38,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,52,61,80
2010,Ghana,Derek Boateng,MF,27,,Getafe,19,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,52,61,80
2010,Ghana,Dominic Adiyiah,FW,20,,Milan,4,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,51,82,80
2010,Ghana,Asamoah Gyan,FW,24,,Rennes,32,,3,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,57,79,80
2010,Ghana,Matthew Amoah,FW,29,,NAC,31,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,57,80
2010,Ghana,Prince Tagoe,FW,23,,1899 Hoffenheim,17,,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,55,80
2010,Greece,Alexandros Tzorvas,GK,27,,Panathinaikos,8,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,48,68,76
2010,Greece,Kostas Chalkias,GK,36,,PAOK,27,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,67,76
2010,Greece,Michalis Sifakis,GK,25,,Aris,2,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,76
2010,Greece,Sotirios Kyrgiakos,DF,30,,Liverpool,58,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,76
2010,Greece,Vasilis Torosidis,DF,25,,Olympiacos,26,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,52,70,76
2010,Greece,Sokratis Papastathopoulos,DF,22,,Genoa,10,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Loukas Vyntra,DF,29,,Panathinaikos,29,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Giourkas Seitaridis,DF,29,,Panathinaikos,69,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Nikos Spyropoulos,DF,26,,Panathinaikos,19,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Avraam Papadopoulos,DF,25,,Olympiacos,14,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Vangelis Moras,DF,28,,Bologna,11,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Christos Patsatzoglou,DF,31,,Omonia,43,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,76
2010,Greece,Stelios Malezas,DF,25,,PAOK,0,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,76
2010,Greece,Giorgos Karagounis,MF,33,,Panathinaikos,93,,,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,50,68,76
2010,Greece,Kostas Katsouranis,MF,30,,Panathinaikos,69,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Sotiris Ninis,MF,20,,Panathinaikos,4,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Alexandros Tziolis,MF,25,,Siena,19,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,76
2010,Greece,Sakis Prittas,MF,31,,Aris,0,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,54,76
2010,Greece,Georgios Samaras,FW,25,,Celtic,34,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,76
2010,Greece,Dimitris Salpingidis,FW,28,,Panathinaikos,36,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,49,70,76
2010,Greece,Theofanis Gekas,FW,30,,Hertha BSC,47,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,76
2010,Greece,Angelos Charisteas,FW,30,,1. FC Nürnberg,84,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,60,76
2010,Greece,Pantelis Kapetanos,FW,27,,FCSB,3,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,76
2010,Honduras,Noel Valladares,GK,33,,Olimpia,71,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,48,68,73
2010,Honduras,Donis Escober,GK,29,,Olimpia,11,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,48,67,73
2010,Honduras,Ricardo Canales,GK,28,,Motagua,2,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,73
2010,Honduras,Víctor Bernárdez,DF,28,,Anderlecht,40,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,73
2010,Honduras,Boniek García,DF,25,,Olimpia,42,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,73
2010,Honduras,Johnny Palacios,DF,23,,Olimpia,4,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,73
2010,Honduras,Maynor Figueroa,DF,27,,Wigan Athletic,66,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,61,73
2010,Honduras,Sergio Mendoza,DF,29,,Motagua,46,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,59,73
2010,Honduras,Emilio Izaguirre,DF,24,,Motagua,39,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,73
2010,Honduras,Osman Chávez,DF,25,,Platense,26,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,57,73
2010,Honduras,Mauricio Sabillón,DF,31,,Hangzhou Greentown,25,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,73
2010,Honduras,Wilson Palacios,MF,25,,Tottenham Hotspur,69,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,73
2010,Honduras,Danilo Turcios,MF,32,,Olimpia,82,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,73
2010,Honduras,Ramón Núñez,MF,25,,Olimpia,16,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,73
2010,Honduras,Amado Guevara,MF,34,,Motagua,133,,,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,62,73
2010,Honduras,Édgar Álvarez,MF,30,,Bari,46,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,73
2010,Honduras,Hendry Thomas,MF,25,,Wigan Athletic,39,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,73
2010,Honduras,David Suazo,FW,30,,Genoa,50,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,73
2010,Honduras,Carlos Pavón,FW,36,,Real España,98,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,59,73
2010,Honduras,Walter Martínez,FW,28,,Marathón,34,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,57,73
2010,Honduras,Jerry Palacios,FW,27,,Hangzhou Greentown,11,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,73
2010,Honduras,Georgie Welcome,FW,25,,Motagua,11,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,73
2010,Honduras,Roger Espinoza,FW,23,,Kansas City Wizards,10,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,54,73
2010,Italy,Gianluigi Buffon,GK,32,,Juventus,101,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,94,,48,85,90
2010,Italy,Morgan De Sanctis,GK,33,,Napoli,3,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,48,75,90
2010,Italy,Federico Marchetti,GK,27,,Cagliari,5,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,57,90
2010,Italy,Fabio Cannavaro,DF,36,,Juventus,133,,,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,93,,50,91,90
2010,Italy,Gianluca Zambrotta,DF,33,,Milan,94,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,90
2010,Italy,Giorgio Chiellini,DF,25,,Juventus,29,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,90
2010,Italy,Christian Maggio,DF,28,,Napoli,5,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,90
2010,Italy,Domenico Criscito,DF,23,,Genoa,7,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,90
2010,Italy,Salvatore Bocchetti,DF,23,,Genoa,5,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,90
2010,Italy,Leonardo Bonucci,DF,23,,Bari,2,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,90
2010,Italy,Andrea Pirlo,MF,31,,Milan,66,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,89,,47,87,90
2010,Italy,Gennaro Gattuso,MF,32,,Milan,72,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,90
2010,Italy,Mauro Camoranesi,MF,33,,Juventus,53,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,90
2010,Italy,Claudio Marchisio,MF,24,,Juventus,4,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,90
2010,Italy,Daniele De Rossi,MF,26,,Roma,54,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,51,75,90
2010,Italy,Riccardo Montolivo,MF,25,,Fiorentina,13,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,90
2010,Italy,Angelo Palombo,MF,28,,Sampdoria,17,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,90
2010,Italy,Simone Pepe,MF,26,,Udinese,15,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,90
2010,Italy,Vincenzo Iaquinta,FW,30,,Juventus,37,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,50,82,90
2010,Italy,Alberto Gilardino,FW,27,,Fiorentina,41,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,90
2010,Italy,Fabio Quagliarella,FW,27,,Napoli,20,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,49,75,90
2010,Italy,Antonio Di Natale,FW,32,,Udinese,33,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,49,70,90
2010,Italy,Giampaolo Pazzini,FW,25,,Sampdoria,8,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,90
2010,Ivory Coast,Boubacar Barry,GK,30,,Lokeren,45,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,59,85
2010,Ivory Coast,Aristide Zogbo,GK,28,,Maccabi Netanya,6,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,57,85
2010,Ivory Coast,Daniel Yeboah,GK,25,,ASEC Mimosas,4,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,85
2010,Ivory Coast,Kolo Touré,DF,29,,Manchester City,76,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,85
2010,Ivory Coast,Emmanuel Eboué,DF,27,,Arsenal,52,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,85
2010,Ivory Coast,Arthur Boka,DF,27,,VfB Stuttgart,54,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,85
2010,Ivory Coast,Guy Demel,DF,28,,Hamburger SV,26,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,85
2010,Ivory Coast,Siaka Tiéné,DF,28,,Valenciennes,55,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,60,85
2010,Ivory Coast,Sol Bamba,DF,25,,Hibernian,16,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,85
2010,Ivory Coast,Steve Gohouri,DF,29,,Wigan Athletic,11,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,85
2010,Ivory Coast,Benjamin Angoua,DF,23,,Valenciennes,7,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,85
2010,Ivory Coast,Yaya Touré,MF,27,,Barcelona,47,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,86,,51,86,85
2010,Ivory Coast,Romaric,MF,27,,Sevilla,38,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,51,75,85
2010,Ivory Coast,Didier Zokora,MF,29,,Sevilla,80,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,85
2010,Ivory Coast,Kader Keïta,MF,28,,Galatasaray,55,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,85
2010,Ivory Coast,Jean-Jacques Gosso,MF,27,,Monaco,6,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,85
2010,Ivory Coast,Emmanuel Koné,MF,23,,Internațional,12,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,85
2010,Ivory Coast,Cheick Tioté,MF,23,,Twente,8,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,85
2010,Ivory Coast,Didier Drogba,FW,32,,Chelsea,68,,1,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,53,83,85
2010,Ivory Coast,Salomon Kalou,FW,24,,Chelsea,28,,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,50,82,85
2010,Ivory Coast,Gervinho,FW,23,,Lille,15,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,85
2010,Ivory Coast,Seydou Doumbia,FW,22,,Young Boys,5,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,85
2010,Ivory Coast,Aruna Dindane,FW,29,,Portsmouth,54,,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,85
2010,Japan,Eiji Kawashima,GK,27,,Kawasaki Frontale,10,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,61,71
2010,Japan,Yoshikatsu Kawaguchi,GK,34,,Júbilo Iwata,116,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,60,71
2010,Japan,Seigo Narazaki,GK,34,,Nagoya Grampus,76,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,60,71
2010,Japan,Atsuto Uchida,DF,22,,Kashima Antlers,31,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,50,68,71
2010,Japan,Daiki Iwamasa,DF,28,,Kashima Antlers,2,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,50,68,71
2010,Japan,Yuji Nakazawa,DF,32,,Yokohama F. Marinos,105,,,,,,,,,,1,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,71
2010,Japan,Yūichi Komano,DF,28,,Júbilo Iwata,53,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,60,71
2010,Japan,Yasuyuki Konno,DF,27,,FC Tokyo,37,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,59,71
2010,Japan,Marcus Tulio Tanaka,DF,29,,Nagoya Grampus,39,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,58,71
2010,Japan,Yuto Nagatomo,DF,23,,FC Tokyo,26,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,57,71
2010,Japan,Keisuke Honda,MF,23,,CSKA Moscow,15,,2,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,57,77,71
2010,Japan,Yasuhito Endō,MF,30,,Gamba Osaka,94,,1,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,70,71
2010,Japan,Makoto Hasebe,MF,26,,VfL Wolfsburg,31,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,49,68,71
2010,Japan,Shunsuke Nakamura,MF,31,,Yokohama F. Marinos,97,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,61,71
2010,Japan,Junichi Inamoto,MF,30,,Kawasaki Frontale,80,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,60,71
2010,Japan,Yuki Abe,MF,28,,Urawa Red Diamonds,45,,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,59,71
