show_id,show_date,year,tour_id,tour,venue,city,state,country,has_setlist,show_order
1690124854,2023-09-14,2023,34,Fall Tour 2023,Leader Bank Pavilion,Boston,MA,USA,true,1
1686586810,2023-09-15,2023,34,Fall Tour 2023,Knox Farm State Park,East Aurora,NY,USA,true,1
1680624164,2023-09-16,2023,34,Fall Tour 2023,Masonic Temple,Detroit,MI,USA,true,1
1680624194,2023-09-17,2023,34,Fall Tour 2023,Miller High Life Theatre,Milwaukee,WI,USA,true,1
1680624215,2023-09-20,2023,34,Fall Tour 2023,Red Butte Garden Amphitheatre,Salt Lake City,UT,USA,true,1
1680624228,2023-09-22,2023,34,Fall Tour 2023,Kettlehouse Amphitheater,Bonner,MT,USA,true,1
1680624243,2023-09-23,2023,34,Fall Tour 2023,Spokane Pavilion,Spokane,WA,USA,true,1
1695143588,2023-09-24,2023,34,Fall Tour 2023,Cascade Equinox Festival,Redmond,OR,USA,true,1
1680624255,2023-09-25,2023,34,Fall Tour 2023,Fox Theater,Oakland,CA,USA,true,1
1680624271,2023-09-26,2023,34,Fall Tour 2023,Fox Theater,Oakland,CA,USA,true,1
1689710282,2023-09-28,2023,34,Fall Tour 2023,The Wiltern,Los Angeles,CA,USA,true,1
1680624285,2023-09-29,2023,34,Fall Tour 2023,Santa Barbara Bowl,Santa Barbara,CA,USA,true,1
1695143625,2023-09-30,2023,34,Fall Tour 2023,Ohana Festival,Dana Point,CA,USA,true,1
1680625321,2023-10-01,2023,34,Fall Tour 2023,Brooklyn Bowl,Las Vegas,NV,USA,true,1
1685655901,2023-10-03,2023,34,Fall Tour 2023,Pepsi Amphitheater,Flagstaff,AZ,USA,true,1
1685655916,2023-10-05,2023,34,Fall Tour 2023,Red Rocks Park and Amphitheater,Morrison,CO,USA,true,1
1685655928,2023-10-06,2023,34,Fall Tour 2023,Red Rocks Park and Amphitheater,Morrison,CO,USA,true,1
1694018355,2023-10-07,2023,34,Fall Tour 2023,West Lawn at Lory Student Center,Fort Collins,CO,USA,true,1
1695777245,2023-10-27,2023,34,Fall Tour 2023,Spirit of the Suwannee Music Park,Live Oak,FL,USA,true,1
1689710455,2023-11-03,2023,35,Fall European Tour 2023,Trabendo,Paris,,France,true,1
1689710478,2023-11-04,2023,35,Fall European Tour 2023,Luxor,Cologne,,Germany,true,1
1689710490,2023-11-07,2023,35,Fall European Tour 2023,Melkweg Oude Zaal,Amsterdam,,Netherlands,true,1
1689710506,2023-11-09,2023,35,Fall European Tour 2023,Hotel Cecil,Copenhagen,,Denmark,true,1
1699616462,2023-11-10,2023,35,Fall European Tour 2023,Rolling Stone Beach,Wendel,,Germany,true,1
1689710521,2023-11-11,2023,35,Fall European Tour 2023,Gretchen,Berlin,,Germany,true,1
1689710564,2023-11-13,2023,35,Fall European Tour 2023,AB Club,Brussels,,Belgium,true,1
1689710577,2023-11-15,2023,35,Fall European Tour 2023,BAaD,Glasgow,,United Kingdom,true,1
1689710600,2023-11-16,2023,35,Fall European Tour 2023,Academy 2,Manchester,,United Kingdom,true,1
1689710616,2023-11-18,2023,35,Fall European Tour 2023,Thekla,Bristol,,United Kingdom,true,1
1685665456,2023-11-19,2023,35,Fall European Tour 2023,Electric Ballroom,London,,United Kingdom,true,1
1685665473,2023-11-20,2023,35,Fall European Tour 2023,Electric Ballroom,London,,United Kingdom,true,1
1689710643,2023-12-08,2023,1,,Hampton Coliseum,Hampton,VA,USA,true,1
1689710651,2023-12-09,2023,1,,Hampton Coliseum,Hampton,VA,USA,true,1
1710264780,2024-04-07,2024,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1710264790,2024-04-08,2024,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1710264813,2024-04-09,2024,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1710264829,2024-04-10,2024,1,,The Capitol Theatre,Port Chester,NY,USA,true,1
1713972776,2024-04-24,2024,1,,Clune Auditorium at Wilton High School,Wilton,CT,USA,true,1
1714142474,2024-04-24,2024,1,,Clune Auditorium at Wilton High School,Wilton,CT,USA,true,2
1715813149,2024-05-11,2024,1,,Regions Tower,Indianapolis,IN,USA,true,1
1703179698,2024-05-26,2024,36,Summer Tour 2024,Three Sisters Park,Chillicothe,IL,USA,true,1
1707240265,2024-06-04,2024,36,Summer Tour 2024,The Factory,Chesterfield,MO,USA,true,1
1707240279,2024-06-05,2024,36,Summer Tour 2024,The Factory,Chesterfield,MO,USA,true,1
1707240294,2024-06-07,2024,36,Summer Tour 2024,Fiddler's Green Amphitheatre,Greenwood Village,CO,USA,true,1
1707240309,2024-06-08,2024,36,Summer Tour 2024,Fiddler's Green Amphitheatre,Greenwood Village,CO,USA,true,1
1707240478,2024-06-10,2024,36,Summer Tour 2024,Steelhouse,Omaha,NE,USA,true,1
1707240531,2024-06-11,2024,36,Summer Tour 2024,The Midland Theatre,Kansas City,MO,USA,true,1
1707240597,2024-06-12,2024,36,Summer Tour 2024,Everwise Amphitheater at White River State Park,Indianapolis,IN,USA,true,1
1701282961,2024-06-14,2024,36,Summer Tour 2024,Northlands Live,Swanzey,NH,USA,true,1
1707240660,2024-06-15,2024,36,Summer Tour 2024,Constellation Brands-Marvin Sands Performing Arts Center,Canandaigua,NY,USA,true,1
1707240691,2024-06-16,2024,36,Summer Tour 2024,Jacobs Pavilion at Nautica,Cleveland,OH,USA,true,1
1707240752,2024-06-18,2024,36,Summer Tour 2024,Red Hat Amphitheater,Raleigh,NC,USA,true,1
1707240781,2024-06-20,2024,36,Summer Tour 2024,Fox Theatre,Atlanta,GA,USA,true,1
1707240794,2024-06-21,2024,36,Summer Tour 2024,Fox Theatre,Atlanta,GA,USA,true,1
1707240816,2024-06-22,2024,36,Summer Tour 2024,Fox Theatre,Atlanta,GA,USA,true,1
1707240952,2024-06-23,2024,36,Summer Tour 2024,Skyla Credit Union Amphitheatre,Charlotte,NC,USA,true,1
1707240973,2024-06-25,2024,36,Summer Tour 2024,Thompson's Point,Portland,ME,USA,true,1
1707241190,2024-06-26,2024,36,Summer Tour 2024,Thompson's Point,Portland,ME,USA,true,1
1707241262,2024-06-28,2024,36,Summer Tour 2024,Mann Center for the Performing Arts,Philadelphia,PA,USA,true,1
1707241278,2024-06-29,2024,36,Summer Tour 2024,Forest Hills Stadium,Queens,NY,USA,true,1
1707241290,2024-06-30,2024,36,Summer Tour 2024,Westville Music Bowl,New Haven,CT,USA,true,1
1712074920,2024-09-01,2024,37,September Tour 2024,PNC Bank Arts Center,Holmdel,NJ,USA,true,1
1719245701,2024-09-02,2024,37,September Tour 2024,MGM Music Hall at Fenway,Boston,MA,USA,true,1
1719248198,2024-09-03,2024,37,September Tour 2024,MGM Music Hall at Fenway,Boston,MA,USA,true,1
1719248225,2024-09-04,2024,37,September Tour 2024,MGM Music Hall at Fenway,Boston,MA,USA,true,1
1712074940,2024-09-06,2024,37,September Tour 2024,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,true,1
1712074979,2024-09-07,2024,37,September Tour 2024,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,true,1
1712075003,2024-09-09,2024,37,September Tour 2024,Ting Pavilion,Charlottesville,VA,USA,true,1
1719248320,2024-09-11,2024,37,September Tour 2024,The Salt Shed,Chicago,IL,USA,true,1
1719248336,2024-09-12,2024,37,September Tour 2024,The Salt Shed,Chicago,IL,USA,true,1
1719248398,2024-09-13,2024,37,September Tour 2024,The Salt Shed,Chicago,IL,USA,true,1
1712075027,2024-09-14,2024,37,September Tour 2024,The Armory,Minneapolis,MN,USA,true,1
1712075175,2024-09-15,2024,37,September Tour 2024,Vibrant Music Hall,Waukee,IA,USA,true,1
1712075204,2024-09-17,2024,37,September Tour 2024,The Great Saltair,Magna,UT,USA,true,1
1712075232,2024-09-19,2024,37,September Tour 2024,Kettlehouse Amphitheater,Bonner,MT,USA,true,1
1712075248,2024-09-20,2024,37,September Tour 2024,Kettlehouse Amphitheater,Bonner,MT,USA,true,1
1712075274,2024-09-21,2024,37,September Tour 2024,Remlinger Farms,Carnation,WA,USA,true,1
1712075391,2024-09-22,2024,37,September Tour 2024,Edgefield Concerts on the Lawn,Troutdale,OR,USA,true,1
1712075420,2024-09-24,2024,37,September Tour 2024,Cuthbert Amphitheater,Eugene,OR,USA,true,1
1712075435,2024-09-26,2024,37,September Tour 2024,Cal Coast Credit Union Amphitheater,San Diego,CA,USA,true,1
1712075463,2024-09-27,2024,37,September Tour 2024,Greek Theatre,Los Angeles,CA,USA,true,1
1712075724,2024-09-28,2024,37,September Tour 2024,Frost Amphitheater,Stanford,CA,USA,true,1
1727545020,2024-10-01,2024,38,Fall Tour 2024,The Troubadour,West Hollywood,CA,USA,true,1
1716390709,2024-10-04,2024,37,September Tour 2024,Memphis Botanical Gardens,Memphis,TN,USA,true,1
1719248440,2024-10-24,2024,38,Fall Tour 2024,Ascend Amphitheater,Nashville,TN,USA,true,1
1728409724,2024-10-25,2024,38,Fall Tour 2024,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,USA,true,2
1728407482,2024-10-26,2024,38,Fall Tour 2024,Avondale Brewing Company,Birmingham,AL,USA,true,2
1719248538,2024-10-29,2024,38,Fall Tour 2024,The Fillmore Miami Beach,Miami,FL,USA,true,1
1719248561,2024-10-30,2024,38,Fall Tour 2024,The Fillmore Miami Beach,Miami,FL,USA,true,1
1719248592,2024-10-31,2024,38,Fall Tour 2024,The St. Pete Pier,St. Petersburg,FL,USA,true,1
1719248634,2024-11-01,2024,38,Fall Tour 2024,The St. Augustine Amphitheatre,St. Augustine,FL,USA,true,1
1719248650,2024-11-02,2024,38,Fall Tour 2024,The St. Augustine Amphitheatre,St. Augustine,FL,USA,true,1
1730823679,2024-11-04,2024,1,,The Revelry,Charlotte,NC,USA,true,1
1719248761,2024-11-07,2024,38,Fall Tour 2024,Petersen Events Center,Pittsburgh,PA,USA,true,1
1719248817,2024-11-08,2024,38,Fall Tour 2024,Andrew J Brady Music Center,Cincinnati,OH,USA,true,1
1719248797,2024-11-09,2024,38,Fall Tour 2024,Andrew J Brady Music Center,Cincinnati,OH,USA,true,1
1719248831,2024-11-10,2024,38,Fall Tour 2024,Andrew J Brady Music Center,Cincinnati,OH,USA,true,1
1719248901,2024-11-12,2024,38,Fall Tour 2024,The Anthem,Washington,DC,USA,true,1
1719248917,2024-11-13,2024,38,Fall Tour 2024,The Anthem,Washington,DC,USA,true,1
1730168333,2024-11-24,2024,1,,Madison Square Garden,New York,NY,USA,true,1
1719248965,2024-12-13,2024,1,,North Charleston Coliseum & Performing Arts Center,North Charleston,SC,USA,true,1
1719248984,2024-12-14,2024,1,,North Charleston Coliseum & Performing Arts Center,North Charleston,SC,USA,true,1
1721059697,2024-12-30,2024,1,,Moody Center,Austin,TX,USA,true,1
1721059705,2024-12-31,2024,1,,Moody Center,Austin,TX,USA,true,1
1731950152,2025-02-06,2025,39,Winter Tour 2025,Miller High Life Theatre,Milwaukee,WI,USA,true,1
1731950167,2025-02-07,2025,39,Winter Tour 2025,Miller High Life Theatre,Milwaukee,WI,USA,true,1
1731950848,2025-02-08,2025,39,Winter Tour 2025,Miller High Life Theatre,Milwaukee,WI,USA,true,1
1732138914,2025-02-10,2025,39,Winter Tour 2025,HISTORY,Toronto,ON,Canada,true,1
1731950869,2025-02-11,2025,39,Winter Tour 2025,HISTORY,Toronto,ON,Canada,true,1
1731951149,2025-02-13,2025,39,Winter Tour 2025,GLC Live at 20 Monroe,Grand Rapids,MI,USA,true,1
1731951172,2025-02-14,2025,39,Winter Tour 2025,GLC Live at 20 Monroe,Grand Rapids,MI,USA,true,1
1731951387,2025-02-15,2025,39,Winter Tour 2025,GLC Live at 20 Monroe,Grand Rapids,MI,USA,true,1
1741108426,2025-03-11,2025,1,,The Shed,New York,NY,USA,true,1
1737015351,2025-04-24,2025,1,,Fair Grounds Race Course,New Orleans,LA,USA,true,1
1745685585,2025-04-25,2025,1,,Preservation Hall,New Orleans,LA,USA,true,1
1727890080,2025-05-08,2025,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,1
1727890094,2025-05-09,2025,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,1
1727890109,2025-05-10,2025,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,1
1743623827,2025-05-10,2025,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,2
1736785860,2025-05-25,2025,40,Everything Must Go Summer Tour,Napa Valley Expo,Napa,CA,USA,true,2
1748090458,2025-05-25,2025,40,Everything Must Go Summer Tour,Napa Valley Expo,Napa,CA,USA,true,1
1740507757,2025-05-27,2025,40,Everything Must Go Summer Tour,The Masonic,San Francisco,CA,USA,true,1
1740507768,2025-05-28,2025,40,Everything Must Go Summer Tour,The Masonic,San Francisco,CA,USA,true,1
1737998824,2025-05-30,2025,40,Everything Must Go Summer Tour,Hayden Homes Amphitheater,Bend,OR,USA,true,1
1738001411,2025-05-31,2025,40,Everything Must Go Summer Tour,Spokane Pavilion,Spokane,WA,USA,true,1
1738001727,2025-06-01,2025,40,Everything Must Go Summer Tour,Idaho Botanical Garden: Outlaw Field,Boise,ID,USA,true,1
1738001750,2025-06-03,2025,40,Everything Must Go Summer Tour,Brooklyn Bowl,Las Vegas,NV,USA,true,1
1738001942,2025-06-04,2025,40,Everything Must Go Summer Tour,Arizona Financial Theatre,Phoenix,AZ,USA,true,1
1736789025,2025-06-06,2025,40,Everything Must Go Summer Tour,Fiddler's Green Amphitheatre,Greenwood Village,CO,USA,true,1
1736789092,2025-06-07,2025,40,Everything Must Go Summer Tour,Fiddler's Green Amphitheatre,Greenwood Village,CO,USA,true,1
1738001961,2025-06-10,2025,40,Everything Must Go Summer Tour,The Factory,Chesterfield,MO,USA,true,1
1738001976,2025-06-11,2025,40,Everything Must Go Summer Tour,The Factory,Chesterfield,MO,USA,true,1
1738002251,2025-06-12,2025,40,Everything Must Go Summer Tour,Everwise Amphitheater at White River State Park,Indianapolis,IN,USA,true,1
1736352597,2025-06-15,2025,40,Everything Must Go Summer Tour,Merriweather Post Pavilion,Columbia,MD,USA,true,1
1738002457,2025-06-17,2025,40,Everything Must Go Summer Tour,Live Oak Bank Pavilion,Wilmington,NC,USA,true,1
1738002473,2025-06-19,2025,40,Everything Must Go Summer Tour,Jacobs Pavilion at Nautica,Cleveland,OH,USA,true,1
1738002485,2025-06-20,2025,40,Everything Must Go Summer Tour,Jacobs Pavilion at Nautica,Cleveland,OH,USA,true,1
1738002506,2025-06-21,2025,40,Everything Must Go Summer Tour,Constellation Brands-Marvin Sands Performing Arts Center,Canandaigua,NY,USA,true,1
1737731867,2025-06-22,2025,40,Everything Must Go Summer Tour,Belleayre Mountain,Highmount,NY,USA,true,1
1749749082,2025-06-23,2025,40,Everything Must Go Summer Tour,Racket,New York,NY,USA,true,1
1738002676,2025-06-27,2025,40,Everything Must Go Summer Tour,Bank of New Hampshire Pavilion,Gilford,NH,USA,true,1
1736789107,2025-06-28,2025,40,Everything Must Go Summer Tour,Madison Square Garden,New York,NY,USA,true,1
1738002691,2025-06-29,2025,40,Everything Must Go Summer Tour,Westville Music Bowl,New Haven,CT,USA,true,1
1745515491,2025-07-25,2025,1,,Fort Adams State Park,Newport,RI,USA,true,1
1755099318,2025-08-13,2025,1,,30 Rockefeller Plaza,New York,NY,USA,true,1
1754580823,2025-08-15,2025,1,,World Cafe Live,Philadelphia,PA,USA,true,1
1744816419,2025-08-16,2025,40,Everything Must Go Summer Tour,Park City Song Summit,Park City,UT,USA,true,1
1745887842,2025-08-28,2025,41,Fall Tour 2025,Hancher Green,Iowa City,IA,USA,true,1
1743092094,2025-08-31,2025,1,,The Gorge Amphitheatre,Quincy,WA,USA,true,1
1739970619,2025-09-12,2025,41,Fall Tour 2025,Harvest Music Festival,Fredericton,NB,Canada,true,1
1750092069,2025-09-14,2025,41,Fall Tour 2025,Waterfront Park,Burlington,VT,USA,true,1
1739466724,2025-09-17,2025,41,Fall Tour 2025,Kohl Center,Madison,WI,USA,true,1
1745888102,2025-09-19,2025,41,Fall Tour 2025,Michigan Lottery Amphitheatre at Freedom Hill,Sterling Heights,MI,USA,true,1
1745888259,2025-09-20,2025,41,Fall Tour 2025,Huntingon Bank Pavilion at Northerly Island,Chicago,IL,USA,true,1
1745888333,2025-09-23,2025,41,Fall Tour 2025,Louisville Palace Theatre,Louisville,KY,USA,true,1
1745888334,2025-09-24,2025,41,Fall Tour 2025,Louisville Palace Theatre,Louisville,KY,USA,true,1
1745888390,2025-09-26,2025,41,Fall Tour 2025,Ameris Bank Amphitheatre,Alpharetta,GA,USA,true,1
1745888429,2025-09-27,2025,41,Fall Tour 2025,PNC Music Pavilion,Charlotte,NC,USA,true,1
1759102128,2025-09-28,2025,1,,The Revelry,Charlotte,NC,USA,true,1
1745888335,2025-09-30,2025,41,Fall Tour 2025,Kemba Live! Outdoors,Columbus,OH,USA,true,1
1750092168,2025-10-02,2025,41,Fall Tour 2025,Allianz Amphitheater at Riverfront,Richmond,VA,USA,true,1
1750092201,2025-10-03,2025,41,Fall Tour 2025,Allianz Amphitheater at Riverfront,Richmond,VA,USA,true,1
1750092202,2025-10-04,2025,41,Fall Tour 2025,Mann Center for the Performing Arts,Philadelphia,PA,USA,true,1
1747331275,2025-10-05,2025,41,Fall Tour 2025,RISE Festival,Jean,NV,USA,true,1
1743534473,2025-11-02,2025,1,,Spirit of the Suwannee Music Park,Live Oak,FL,USA,true,1
1765242396,2025-12-08,2025,1,,Grand Ballroom at Manhattan Center,New York,NY,USA,true,1
1753114489,2025-12-12,2025,1,,Amica Mutual Pavilion,Providence,RI,USA,true,1
1753114510,2025-12-13,2025,1,,Amica Mutual Pavilion,Providence,RI,USA,true,1
1764955445,2026-03-28,2026,1,,Jam in the Streets,Athens,GA,USA,true,1
1762797174,2026-04-10,2026,42,The Spring 2026 Tour,ExploreAsheville.com Arena,Asheville,NC,USA,true,1
1762797175,2026-04-11,2026,42,The Spring 2026 Tour,Coca-Cola Amphitheater,Birmingham,AL,USA,true,1
1762797176,2026-04-12,2026,42,The Spring 2026 Tour,Central Florida Fairgrounds,Orlando,FL,USA,true,1
1762797177,2026-04-14,2026,42,The Spring 2026 Tour,War Memorial Auditorium,Fort Lauderdale,FL,USA,true,1
1762797178,2026-04-15,2026,42,The Spring 2026 Tour,War Memorial Auditorium,Fort Lauderdale,FL,USA,true,1
1762797179,2026-04-17,2026,42,The Spring 2026 Tour,The BayCare Sound,Clearwater,FL,USA,true,1
1762797180,2026-04-18,2026,42,The Spring 2026 Tour,The St. Augustine Amphitheatre,St. Augustine,FL,USA,true,1
1762797181,2026-04-19,2026,42,The Spring 2026 Tour,The St. Augustine Amphitheatre,St. Augustine,FL,USA,true,1
1762797182,2026-04-21,2026,42,The Spring 2026 Tour,Saenger Theatre,New Orleans,LA,USA,true,1
1762797183,2026-04-22,2026,42,The Spring 2026 Tour,Saenger Theatre,New Orleans,LA,USA,true,1
1762797184,2026-04-23,2026,42,The Spring 2026 Tour,Bayou Music Center,Houston,TX,USA,true,1
1762797185,2026-04-24,2026,42,The Spring 2026 Tour,Moody Center,Austin,TX,USA,true,1
1762797186,2026-04-25,2026,42,The Spring 2026 Tour,The Pavilion at Toyota Music Factory,Irving,TX,USA,true,1
1771450225,2026-05-07,2026,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,2
1778202106,2026-05-07,2026,1,,Hotel El Ganzo,San Jose Del Cabo,,Mexico,true,1
1771450241,2026-05-08,2026,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,1
1771450242,2026-05-09,2026,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,2
1773021342,2026-05-09,2026,1,,El Ganzo Oasis,San Jose Del Cabo,,Mexico,true,1
1765285120,2026-05-22,2026,43,Europe/UK Tour 2026,Electric Brixton,London,,UK,true,1
1765285154,2026-05-23,2026,43,Europe/UK Tour 2026,Electric Brixton,London,,UK,true,1
1765285390,2026-05-25,2026,43,Europe/UK Tour 2026,La Madeleine,Brussels,,Belgium,true,1
1765285422,2026-05-27,2026,43,Europe/UK Tour 2026,Melkweg,Amsterdam,,Netherlands,true,1
1765285442,2026-05-28,2026,43,Europe/UK Tour 2026,Melkweg,Amsterdam,,Netherlands,true,1
1765285944,2026-05-30,2026,43,Europe/UK Tour 2026,Bürgerhaus Stollwerck,Cologne,,Germany,true,1
1765285986,2026-06-01,2026,43,Europe/UK Tour 2026,Elysée-Montmartre,Paris,,France,true,1
1765286055,2026-06-03,2026,43,Europe/UK Tour 2026,Festsaal Kreuzberg,Berlin,,Germany,true,1
1765286171,2026-06-05,2026,43,Europe/UK Tour 2026,Northside Festival,Viby,,Denmark,true,1
1769450529,2026-06-13,2026,44,Summer Tour 2026,RBC Amphitheatre,Toronto,ON,Canada,true,1
1769450530,2026-06-15,2026,44,Summer Tour 2026,The Dome,Virginia Beach,VA,USA,true,1
1769450531,2026-06-16,2026,44,Summer Tour 2026,The Dome,Virginia Beach,VA,USA,true,1
1768255307,2026-06-19,2026,44,Summer Tour 2026,Madison Square Garden,New York,NY,USA,true,1
1768255308,2026-06-20,2026,44,Summer Tour 2026,Madison Square Garden,New York,NY,USA,true,1
1781619077,2026-06-21,2026,44,Summer Tour 2026,Central Park SummerStage,New York,NY,USA,true,1
1769450532,2026-06-23,2026,44,Summer Tour 2026,Firefly Distillery,North Charleston,SC,USA,true,1
1769450533,2026-06-24,2026,44,Summer Tour 2026,Firefly Distillery,North Charleston,SC,USA,true,1
1769450534,2026-06-26,2026,44,Summer Tour 2026,Red Hat Amphitheater,Raleigh,NC,USA,true,1
1769450535,2026-06-27,2026,44,Summer Tour 2026,Red Hat Amphitheater,Raleigh,NC,USA,true,1
1769450536,2026-06-28,2026,44,Summer Tour 2026,Merriweather Post Pavilion,Columbia,MD,USA,true,1
1769450537,2026-06-30,2026,44,Summer Tour 2026,Leader Bank Pavilion,Boston,MA,USA,true,1
1769450538,2026-07-01,2026,44,Summer Tour 2026,Leader Bank Pavilion,Boston,MA,USA,true,1
1769450539,2026-07-02,2026,44,Summer Tour 2026,PNC Bank Arts Center,Holmdel,NJ,USA,true,1
1769450540,2026-07-03,2026,44,Summer Tour 2026,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,true,1
1769450541,2026-07-04,2026,44,Summer Tour 2026,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,true,1
1769450542,2026-08-13,2026,44,Summer Tour 2026,Cal Coast Credit Union Amphitheater,San Diego,CA,USA,true,1
1769450543,2026-08-14,2026,44,Summer Tour 2026,Greek Theatre,Los Angeles,CA,USA,true,1
1769450544,2026-08-15,2026,44,Summer Tour 2026,Frost Amphitheater,Stanford,CA,USA,true,1
1769450545,2026-08-16,2026,44,Summer Tour 2026,The Grand Theatre at Grand Sierra Resort,Reno,NV,USA,true,1
1769450546,2026-08-18,2026,44,Summer Tour 2026,Commodore Ballroom,Vancouver,BC,Canada,true,1
1769450547,2026-08-19,2026,44,Summer Tour 2026,WAMU Theater,Seattle,WA,USA,false,1
1769450548,2026-08-21,2026,44,Summer Tour 2026,Hayden Homes Amphitheater,Bend,OR,USA,false,1
1769450725,2026-08-22,2026,44,Summer Tour 2026,Hayden Homes Amphitheater,Bend,OR,USA,false,1
1769450726,2026-08-24,2026,44,Summer Tour 2026,Kettlehouse Amphitheater,Bonner,MT,USA,false,1
1769450727,2026-08-27,2026,44,Summer Tour 2026,Red Rocks Park and Amphitheater,Morrison,CO,USA,false,1
1769450728,2026-08-28,2026,44,Summer Tour 2026,Red Rocks Park and Amphitheater,Morrison,CO,USA,false,1
1775581872,2026-08-29,2026,44,Summer Tour 2026,Civic Center,Salt Lake City,UT,USA,false,1
1782144765,2026-08-31,2026,44,Summer Tour 2026,The Mishawaka,Bellvue,CO,USA,false,1
1782144766,2026-09-01,2026,44,Summer Tour 2026,Red Rocks Park and Amphitheater,Morrison,CO,USA,false,1
1782144767,2026-09-02,2026,44,Summer Tour 2026,Dillon Amphitheatre,Dillon,CO,USA,false,1
1771450166,2026-09-26,2026,1,,Kentucky Expo Center,Louisville,KY,USA,false,1
1780327768,2026-11-03,2026,45,Fall Tour 2026,The Midland,Kansas City,MO,USA,false,1
1780327769,2026-11-04,2026,45,Fall Tour 2026,The Midland,Kansas City,MO,USA,false,1
1780327770,2026-11-06,2026,45,Fall Tour 2026,Miller High Life Theatre,Milwaukee,WI,USA,false,1
1780327771,2026-11-07,2026,45,Fall Tour 2026,Miller High Life Theatre,Milwaukee,WI,USA,false,1
1780327772,2026-11-08,2026,45,Fall Tour 2026,Miller High Life Theatre,Milwaukee,WI,USA,false,1
1780327773,2026-11-10,2026,45,Fall Tour 2026,The Truth,Nashville,TN,USA,false,1
1780327774,2026-11-11,2026,45,Fall Tour 2026,The Truth,Nashville,TN,USA,false,1
1780327775,2026-11-13,2026,45,Fall Tour 2026,Mohegan Sun Arena,Uncasville,CT,USA,false,1
1780327776,2026-11-14,2026,45,Fall Tour 2026,Mohegan Sun Arena,Uncasville,CT,USA,false,1
1780327777,2026-11-15,2026,45,Fall Tour 2026,Cross Insurance Arena,Portland,ME,USA,false,1
1780327778,2026-11-18,2026,45,Fall Tour 2026,John Paul Jones Arena,Charlottesville,VA,USA,false,1
1780327779,2026-11-19,2026,45,Fall Tour 2026,Citizens Live at The Wylie,Pittsburgh,PA,USA,false,1
1780327780,2026-11-20,2026,45,Fall Tour 2026,Citizens Live at The Wylie,Pittsburgh,PA,USA,false,1
1780327781,2026-11-21,2026,45,Fall Tour 2026,Blue Cross Arena,Rochester,NY,USA,false,1
1784559906,2026-12-11,2026,1,,Jim Whelan Boardwalk Hall,Atlantic City,NJ,USA,false,1
1784559917,2026-12-12,2026,1,,Jim Whelan Boardwalk Hall,Atlantic City,NJ,USA,false,1
